"2021/11/03 1:42:46 PM GMT","Feminino","Sim","Sim","Não","Não","Não","Sim","Não","Não","Não","Sim","Não","Sim","Sim","Não","Sim","","","","","","","","","","","","","","",""
"2021/11/03 1:46:52 PM GMT","Feminino","Não","Não","Sim","Sim","Sim","Não","Sim","Não","Não","Não","Sim","Sim","Não","Sim","Sim","","","","","","","","","","","","","","",""
"2021/11/03 1:51:47 PM GMT","Masculino","","","","","","","","","","","","","","","","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Sim","Não","Sim","Não","Não","Não"
"2021/11/03 1:56:02 PM GMT","Masculino","","","","","","","","","","","","","","","","Não","Sim","Sim","Sim","Não","Sim","Sim","Sim","Sim","Sim","Não","Sim","Não","Sim","Sim"
"2021/11/03 2:02:08 PM GMT","Feminino","Sim","Não","Sim","Sim","Não","Não","Não","Sim","Não","Sim","Não","Não","Sim","Sim","Não","","","","","","","","","","","","","","",""
"2021/11/03 2:04:15 PM GMT","Feminino","Não","Sim","Sim","Sim","Não","Sim","Sim","Não","Não","Não","Não","Sim","Sim","Sim","Sim","","","","","","","","","","","","","","",""
"2021/11/03 2:06:43 PM GMT","Masculino","","","","","","","","","","","","","","","","Não","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Não","Sim","Não","Não","Não"
"2021/11/03 2:13:23 PM GMT","Masculino","","","","","","","","","","","","","","","","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Sim","Sim","Sim","Não","Sim","Sim"
"2021/11/03 2:21:57 PM GMT","Masculino","","","","","","","","","","","","","","","","Não","Sim","Sim","Sim","Não","Não","Sim","Sim","Sim","Não","Não","Não","Não","Não","Não"
"2021/11/03 2:30:37 PM GMT","Masculino","","","","","","","","","","","","","","","","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não"
"2021/11/03 2:41:21 PM GMT","Masculino","","","","","","","","","","","","","","","","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Sim","Não","Sim","Não","Não","Não"
"2021/11/03 2:46:24 PM GMT","Feminino","Sim","Não","Sim","Não","Sim","Sim","Sim","Sim","Não","Sim","Sim","Não","Sim","Sim","Não","","","","","","","","","","","","","","",""
"2021/11/03 2:50:27 PM GMT","Masculino","","","","","","","","","","","","","","","","Sim","Não","Não","Não","Não","Sim","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não"
"2021/11/03 2:50:42 PM GMT","Masculino","","","","","","","","","","","","","","","","Sim","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Não","Não"
"2021/11/03 2:57:06 PM GMT","Masculino","","","","","","","","","","","","","","","","Não","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Não","Sim","Não","Sim","Sim","Sim","Não"
"2021/11/03 3:12:57 PM GMT","Masculino","","","","","","","","","","","","","","","","Não","Sim","Sim","Sim","Não","Não","Sim","Não","Não","Não","Sim","Sim","Não","Não","Sim"
"2021/11/03 3:51:49 PM GMT","Feminino","Sim","Sim","Não","Sim","Sim","Sim","Não","Sim","Não","Não","Não","Não","Não","Sim","Não","","","","","","","","","","","","","","",""
"2021/11/03 4:45:58 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No"
"2021/11/03 5:42:40 PM GMT","Male","","","","","","","","","","","","","","","","No","No","No","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","No","No"
"2021/11/03 5:56:37 PM GMT","Female","No","No","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","No","No","","","","","","","","","","","","","","",""
"2021/11/03 5:58:20 PM GMT","Male","","","","","","","","","","","","","","","","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","Yes","No","Yes","No"
"2021/11/03 5:59:43 PM GMT","Female","Yes","No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","No","","","","","","","","","","","","","","",""
"2021/11/03 6:02:17 PM GMT","Female","Yes","No","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 6:18:37 PM GMT","Female","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 6:19:43 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No"
"2021/11/03 6:22:14 PM GMT","Female","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 6:24:24 PM GMT","Female","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 6:26:44 PM GMT","Male","","","","","","","","","","","","","","","","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes"
"2021/11/03 6:26:50 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No"
"2021/11/03 6:28:43 PM GMT","Female","No","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","No","No","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 6:29:11 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No"
"2021/11/03 6:30:13 PM GMT","Female","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","No","","","","","","","","","","","","","","",""
"2021/11/03 6:31:10 PM GMT","Female","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 6:35:27 PM GMT","Female","No","No","Yes","Yes","No","No","Yes","No","No","No","No","Yes","Yes","No","No","","","","","","","","","","","","","","",""
"2021/11/03 6:37:05 PM GMT","Female","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 6:37:22 PM GMT","Female","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 6:41:08 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No"
"2021/11/03 6:42:27 PM GMT","Female","No","No","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","No","","","","","","","","","","","","","","",""
"2021/11/03 6:43:47 PM GMT","Female","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 6:46:02 PM GMT","Female","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 6:47:48 PM GMT","Male","","","","","","","","","","","","","","","","Yes","No","No","No","No","No","Yes","Yes","No","Yes","No","Yes","No","No","No"
"2021/11/03 6:49:10 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No"
"2021/11/03 6:50:15 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes"
"2021/11/03 6:51:20 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes","No","No","No"
"2021/11/03 6:52:03 PM GMT","Female","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 6:53:26 PM GMT","Male","","","","","","","","","","","","","","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2021/11/03 6:54:18 PM GMT","Female","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 6:54:19 PM GMT","Male","","","","","","","","","","","","","","","","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes"
"2021/11/03 6:54:24 PM GMT","Female","No","No","Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","No","No","","","","","","","","","","","","","","",""
"2021/11/03 6:54:30 PM GMT","Female","No","No","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 6:55:22 PM GMT","Female","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 6:56:50 PM GMT","Female","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 6:57:31 PM GMT","Female","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","No","No","No","","","","","","","","","","","","","","",""
"2021/11/03 6:58:53 PM GMT","Female","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 6:59:09 PM GMT","Female","Yes","Yes","No","No","No","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 7:00:15 PM GMT","Female","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 7:02:09 PM GMT","Female","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:04:45 PM GMT","Female","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:05:46 PM GMT","Male","","","","","","","","","","","","","","","","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes"
"2021/11/03 7:06:35 PM GMT","Female","No","No","No","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 7:06:42 PM GMT","Female","Yes","Yes","No","Yes","No","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 7:06:56 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No"
"2021/11/03 7:09:43 PM GMT","Female","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 7:11:21 PM GMT","Female","Yes","Yes","No","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 7:12:58 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2021/11/03 7:13:11 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No"
"2021/11/03 7:14:09 PM GMT","Female","No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:14:31 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","No","No","Yes","No","No","No","No","Yes","Yes","No","Yes","Yes"
"2021/11/03 7:14:53 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes"
"2021/11/03 7:14:58 PM GMT","Female","No","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 7:15:25 PM GMT","Female","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:16:03 PM GMT","Female","No","Yes","No","Yes","No","No","Yes","No","No","No","No","Yes","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:17:37 PM GMT","Female","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 7:17:46 PM GMT","Female","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:19:19 PM GMT","Female","No","No","No","Yes","No","Yes","No","No","No","Yes","Yes","Yes","Yes","No","No","","","","","","","","","","","","","","",""
"2021/11/03 7:19:45 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No"
"2021/11/03 7:21:01 PM GMT","Female","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 7:23:25 PM GMT","Male","","","","","","","","","","","","","","","","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Yes"
"2021/11/03 7:25:37 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","No"
"2021/11/03 7:29:04 PM GMT","Female","Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 7:29:10 PM GMT","Female","Yes","No","No","Yes","No","Yes","No","No","No","Yes","No","No","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:30:42 PM GMT","Female","Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:30:54 PM GMT","Male","","","","","","","","","","","","","","","","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No"
"2021/11/03 7:32:12 PM GMT","Female","No","No","Yes","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:32:38 PM GMT","Male","","","","","","","","","","","","","","","","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes"
"2021/11/03 7:32:47 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","No","No","No"
"2021/11/03 7:40:26 PM GMT","Female","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:41:10 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","Yes","No","No","Yes","Yes"
"2021/11/03 7:41:14 PM GMT","Female","Yes","No","Yes","No","No","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","","","","","","","","","","","","","","",""
"2021/11/03 7:41:58 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No"
"2021/11/03 7:44:44 PM GMT","Female","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:45:16 PM GMT","Female","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:46:39 PM GMT","Female","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 7:48:54 PM GMT","Female","Yes","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","","","","","","","","","","","","","","",""
"2021/11/03 7:48:57 PM GMT","Female","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No","","","","","","","","","","","","","","",""
"2021/11/03 7:50:10 PM GMT","Female","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","","","","","","","","","","","","","","",""
"2021/11/03 7:50:13 PM GMT","Female","No","No","No","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 7:54:50 PM GMT","Female","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 7:59:02 PM GMT","Male","","","","","","","","","","","","","","","","No","No","Yes","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No"
"2021/11/03 7:59:48 PM GMT","Female","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Yes","No","No","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 8:06:26 PM GMT","Female","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 8:07:34 PM GMT","Male","","","","","","","","","","","","","","","","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","No"
"2021/11/03 8:07:42 PM GMT","Female","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 8:13:32 PM GMT","Female","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 8:13:49 PM GMT","Female","No","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","","","","","","","","","","","","","","",""
"2021/11/03 8:16:42 PM GMT","Female","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","","","","","","","","","","","","","","",""
"2021/11/03 8:18:45 PM GMT","Male","","","","","","","","","","","","","","","","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No"
"2021/11/03 8:30:18 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No"
"2021/11/03 8:30:20 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No"
"2021/11/03 8:32:19 PM GMT","Female","No","No","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 8:32:21 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes"
"2021/11/03 8:33:06 PM GMT","Female","Yes","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 8:36:41 PM GMT","Female","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 8:37:42 PM GMT","Male","","","","","","","","","","","","","","","","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
"2021/11/03 8:37:44 PM GMT","Male","","","","","","","","","","","","","","","","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"2021/11/03 8:46:37 PM GMT","Female","No","No","No","Yes","No","Yes","Yes","No","Yes","No","No","Yes","No","Yes","No","","","","","","","","","","","","","","",""
"2021/11/03 8:49:29 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No"
"2021/11/03 8:57:09 PM GMT","Male","","","","","","","","","","","","","","","","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No"
"2021/11/03 8:57:34 PM GMT","Male","","","","","","","","","","","","","","","","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","No"
"2021/11/03 8:58:50 PM GMT","Female","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","Yes","Yes","","","","","","","","","","","","","","",""
"2021/11/03 8:59:30 PM GMT","Male","","","","","","","","","","","","","","","","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No"
